"","default","student","balance","income"
"9255","No","No","1018.5681299072","34103.879519885"
"9256","No","No","1436.67072419","46755.280828492"
"9257","Yes","No","1800.6417330634","48708.959934888"
"9258","No","No","0","56943.909437874"
"9259","No","Yes","1006.9691579167","10364.818533741"
"9260","No","No","868.72989169156","40902.42961028"
"9261","No","No","1068.5770350396","26315.04709099"
"9262","No","No","838.84915045937","34358.866672297"
"9263","No","No","1278.4299721183","25590.656524863"
"9264","No","No","264.01609635606","45987.473909461"
"9265","No","No","1168.5707348781","47561.098095644"
"9266","No","Yes","1600.6255336691","24223.251408765"
"9267","No","No","456.1387521902","43943.495888892"
"9268","No","Yes","1578.2895549232","12778.598495493"
"9269","No","Yes","1205.3100314804","19889.570748256"
"9270","No","Yes","1115.5433597459","22552.713087124"
"9271","No","Yes","950.48815597694","13299.486955065"
"9272","Yes","No","1547.9954447503","37524.253527198"
"9273","No","No","256.43898479629","40227.382084125"
"9274","No","Yes","1367.8559550411","12489.814247912"
"9275","No","No","400.88887315219","53900.664457035"
"9276","No","Yes","1020.5890329267","13094.94573234"
"9277","No","No","596.42970671957","12135.541558373"
"9278","No","No","289.53149697886","36841.998173589"
"9279","No","No","775.73398269687","37022.003238302"
"9280","No","No","895.32383486713","43554.074399891"
"9281","No","No","1798.778917105","57191.632237263"
"9282","No","No","1112.4550009593","40576.190220333"
"9283","No","Yes","1225.3459705257","5524.3747895647"
"9284","No","No","927.61595084686","40618.110649867"
"9285","No","No","252.10695368205","38494.654686523"
"9286","No","Yes","1128.3562085119","15669.096533398"
"9287","No","No","424.49593381751","23983.773163788"
"9288","No","Yes","1084.4465307961","26713.797195002"
"9289","No","No","1360.3985705401","29868.311192503"
"9290","No","Yes","1009.1092511301","8868.6567449243"
"9291","No","No","0","29097.544835539"
"9292","No","No","336.50354870453","40626.994174489"
"9293","No","No","537.14042604716","52513.667220607"
"9294","No","No","600.1348609889","39395.978399334"
"9295","No","No","938.09013436244","46370.821257041"
"9296","Yes","No","2095.1148168919","44647.586483192"
"9297","No","No","1176.7915053022","30579.249224385"
"9298","No","No","1099.624909713","48202.214881193"
"9299","No","No","417.64698304674","54009.450878474"
"9300","No","No","1175.5949532081","19030.139443624"
"9301","No","No","1245.0862946794","40290.503894314"
"9302","No","Yes","1381.274511577","23903.854552779"
"9303","No","No","1068.9868881856","37171.651411897"
"9304","No","No","635.76184819352","49414.726562753"
"9305","No","No","347.60151083933","49332.994204132"
"9306","No","No","1579.9093626724","45406.511551312"
"9307","No","No","288.17806434786","36514.675921801"
"9308","No","Yes","1626.9014210724","11702.283496214"
"9309","No","Yes","846.17195946511","19577.427195358"
"9310","No","No","1395.6026557513","54148.848568371"
"9311","No","Yes","339.69509816192","27387.262479181"
"9312","No","Yes","1634.2697258017","18036.630585234"
"9313","No","No","75.398690647309","50551.03645789"
"9314","No","Yes","375.91884949333","20740.076191788"
"9315","No","Yes","770.40878911641","1498.2272744961"
"9316","No","No","347.37107822638","18488.147316203"
"9317","No","No","771.17370609436","45956.787306564"
"9318","No","No","1272.07680515","21503.195351583"
"9319","No","Yes","985.24088967232","17263.756508129"
"9320","No","No","751.35439193364","27179.76165312"
"9321","No","No","829.68966473141","35594.223907041"
"9322","No","No","910.08784129005","25183.768253408"
"9323","No","No","712.93699242147","20810.318946526"
"9324","No","No","977.51533110757","33690.64931094"
"9325","No","No","1379.287021926","57843.886779159"
"9326","No","No","1322.9690416725","51956.291828256"
"9327","No","No","460.23443941905","47305.216040071"
"9328","No","Yes","596.05624736674","16084.907708545"
"9329","Yes","Yes","1538.0156030863","21356.937112368"
"9330","No","No","471.91884299609","60656.050787741"
"9331","No","No","1186.885198929","27494.329371648"
"9332","No","Yes","541.33470653612","21245.320634567"
"9333","No","Yes","1286.355522567","20029.891232809"
"9334","No","Yes","1723.216055966","23278.995779396"
"9335","No","No","288.80794961758","30470.707013049"
"9336","No","Yes","1595.9068001568","23308.136284846"
"9337","No","No","1064.9751063095","45737.781228809"
"9338","No","Yes","1941.0540620836","14756.211475399"
"9339","No","Yes","889.64225141802","16701.369346881"
"9340","No","No","604.83952433602","27419.425221969"
"9341","No","No","1003.6014265304","24978.084721436"
"9342","No","Yes","1464.3558974751","21826.441484312"
"9343","No","No","322.28869812237","19420.399783815"
"9344","No","No","639.86703435107","34879.558510501"
"9345","No","No","687.15682927601","26902.70258966"
"9346","No","Yes","978.23690352176","15073.787850266"
"9347","No","No","337.17566824188","35040.941619867"
"9348","No","No","880.75085172512","34604.679390529"
"9349","No","No","1285.5280380977","39530.759677389"
"9350","No","No","939.69867396675","52383.275216308"
"9351","No","Yes","729.81219886306","9871.9242192621"
"9352","No","No","0","62160.286220197"
"9353","No","Yes","1471.0335399501","12665.241890555"
"9354","No","Yes","816.9657660028","13932.209938924"
"9355","No","Yes","1323.3956578129","23072.549918875"
"9356","No","Yes","383.8234009706","11777.53769217"
"9357","No","No","1634.7315547025","40868.332122727"
"9358","No","No","846.39329281855","38352.565140248"
"9359","No","No","364.66305120347","10239.972485442"
"9360","No","Yes","833.61449524505","11078.390284421"
"9361","No","Yes","1867.5522683194","16650.041762766"
"9362","No","No","823.60977582911","34856.526070417"
"9363","No","No","1255.3499774324","23297.474957877"
"9364","No","No","1024.4083050747","45202.265538631"
"9365","No","No","0","36922.867952562"
"9366","No","Yes","1447.9707930105","16421.455495776"
"9367","No","Yes","1057.5993660137","21570.752787845"
"9368","No","Yes","1027.1329013005","16259.380550917"
"9369","No","Yes","1212.7370411547","18090.477915297"
"9370","Yes","No","1815.1741119199","23648.413510239"
"9371","No","Yes","167.63791478178","16771.567028106"
"9372","No","No","272.52614171893","32687.109592735"
"9373","No","No","0","39462.688291763"
"9374","No","No","1387.2886456987","29712.77242597"
"9375","No","No","624.54783274527","48345.336627969"
"9376","No","No","262.9951147788","17822.613351597"
"9377","No","No","986.76008972314","44605.445114035"
"9378","No","No","0","43930.903688994"
"9379","No","Yes","884.31189985672","17542.919673179"
"9380","No","No","929.83015370842","45178.053048192"
"9381","No","No","751.84386126658","52663.292994544"
"9382","No","Yes","0","18875.771674548"
"9383","No","Yes","879.71051526161","17863.84222941"
"9384","No","Yes","1313.9762482979","20030.428705493"
"9385","No","No","319.13159688449","34296.774120831"
"9386","No","No","996.18198462757","57972.504444471"
"9387","No","No","1123.4347229148","45366.811408952"
"9388","No","No","110.55593112118","32419.150792782"
"9389","No","No","581.9607584023","31654.558915989"
"9390","No","No","982.22646546373","38152.696611672"
"9391","No","No","874.61742038696","37143.644867868"
"9392","No","No","650.00704128764","41427.877321753"
"9393","No","No","1452.6844278876","43418.829085603"
"9394","No","Yes","1443.8604258863","19146.291415592"
"9395","No","Yes","0","13911.441281693"
"9396","No","No","737.34877949013","50264.760172652"
"9397","No","No","106.19103769725","41514.758468992"
"9398","No","Yes","1273.7523392221","19635.661501797"
"9399","No","No","863.0460510031","50667.876756155"
"9400","No","No","1504.6825683206","38223.245978466"
"9401","No","Yes","1182.679044544","17287.748467708"
"9402","No","No","853.06042276374","39553.365678329"
"9403","No","Yes","160.88713747245","19686.744198235"
"9404","No","No","1118.5659766082","46578.465510969"
"9405","No","Yes","271.66990009094","14080.754073087"
"9406","No","No","584.09025540082","24580.856838969"
"9407","No","No","911.93154415143","40503.003979245"
"9408","No","No","745.86661817674","54677.683348843"
"9409","No","Yes","1291.0758516657","17136.513335587"
"9410","No","No","572.88950065498","43381.915272688"
"9411","No","No","445.82928761714","42343.800682426"
"9412","No","No","865.40021347817","53798.819214811"
"9413","No","No","886.77743299501","43410.381538287"
"9414","No","Yes","451.69530901368","11460.434698273"
"9415","No","No","558.32140699081","42767.324758827"
"9416","No","No","1602.0038934861","41827.701251499"
"9417","No","No","503.49928517472","36521.432513366"
"9418","No","No","521.90282712011","47032.599347381"
"9419","No","No","1214.5496537697","21630.037831518"
"9420","No","Yes","596.20521362181","22324.46841223"
"9421","No","No","926.16613401837","41501.723382787"
"9422","No","No","522.64433705927","35893.287797863"
"9423","No","No","986.26475286545","38664.789816163"
"9424","No","Yes","885.92357763271","22365.85498153"
"9425","No","No","562.31417839993","63794.542069195"
"9426","No","No","503.30185705381","37749.520777408"
"9427","No","No","1375.3849538418","47099.206873809"
"9428","No","Yes","1089.4052591715","19053.589064844"
"9429","No","No","770.48633407672","25445.877682027"
"9430","No","No","797.31665688009","35034.806914821"
"9431","No","Yes","389.21324176534","22907.767464488"
"9432","No","No","589.39103693305","38255.537031176"
"9433","Yes","No","2073.7828464432","52335.550599323"
"9434","No","No","1128.4114629784","51778.179853709"
"9435","No","No","1142.6697000988","40823.379708552"
"9436","No","Yes","1007.5378273117","16814.295500265"
"9437","No","Yes","789.09915348629","18653.632846386"
"9438","Yes","No","961.73266195492","27600.416296722"
"9439","No","Yes","1264.6498870179","23852.642260934"
"9440","No","Yes","1627.4598404087","19630.161301115"
"9441","No","Yes","979.06532679984","17666.387098116"
"9442","No","No","768.81030236635","47003.440582205"
"9443","No","No","714.51249126608","48115.504695591"
"9444","No","No","223.35634567154","51662.597298781"
"9445","No","No","1659.2921909481","36641.727233961"
"9446","No","No","1062.2840095896","50894.103645897"
"9447","No","No","38.679121237101","30961.742239932"
"9448","No","No","1216.9814515885","37967.688075002"
"9449","Yes","No","1825.9705992333","39407.917034696"
"9450","No","Yes","293.51957087431","10592.846692089"
"9451","No","No","1588.8763559115","45093.445924034"
"9452","No","No","1926.2468757744","46535.201990519"
"9453","No","No","892.91951982628","9299.8681856938"
"9454","No","Yes","1583.4180309434","23434.708712501"
"9455","No","Yes","968.95396101705","13867.524312236"
"9456","No","No","258.25525911809","38309.988045935"
"9457","No","Yes","492.24594175336","23689.789502049"
"9458","No","No","1240.5738907106","35598.887273363"
"9459","Yes","No","1658.9676892791","38204.122619886"
"9460","No","Yes","877.15622924637","22046.538554187"
"9461","No","Yes","0","20877.887796238"
"9462","No","Yes","1041.3104416352","12078.777612884"
"9463","No","No","1806.9165306269","36306.817629549"
"9464","No","No","0","28705.202500585"
"9465","No","No","1500.5940036887","27354.500246261"
"9466","No","No","1329.9113884347","50560.762248877"
"9467","No","No","913.88657349856","15220.503772624"
"9468","No","No","898.56682845602","37919.750677482"
"9469","No","No","0","47231.273075551"
"9470","No","No","457.60150164627","49908.597436496"
"9471","No","No","882.08796361142","43549.990404643"
"9472","No","No","602.62289490246","25376.450099385"
"9473","No","No","513.39627143724","19021.642275887"
"9474","No","No","880.71700522523","35579.242623472"
"9475","No","No","815.69129466428","48646.541509537"
"9476","No","No","1295.6133458853","39717.736012915"
"9477","No","No","1740.6341232717","48311.439580925"
"9478","Yes","No","1506.191848236","47061.394539827"
"9479","No","No","906.41618803823","49815.651135963"
"9480","No","No","1278.0175534405","41691.195515328"
"9481","No","No","45.822426578237","32525.63843899"
"9482","No","No","629.60558739825","50113.820706908"
"9483","No","No","270.5878637227","33490.005271136"
"9484","No","No","1486.0548096624","34705.361220342"
"9485","No","Yes","830.65179809576","14420.622625247"
"9486","Yes","Yes","1719.2556547976","15752.008006196"
"9487","No","No","935.6365984467","21730.861268867"
"9488","No","Yes","482.13520417464","17459.004190823"
"9489","No","No","335.82454264849","29402.767558432"
"9490","No","No","870.41237965621","17685.448236922"
"9491","No","No","527.94035910933","47963.179042138"
"9492","No","No","1104.3066232321","40006.133313516"
"9493","No","Yes","1220.9388307897","6744.0424246135"
"9494","No","No","1338.5324566322","35072.303257907"
"9495","No","Yes","1129.2342928261","22689.613588703"
"9496","No","No","915.51805599019","42331.021631049"
"9497","No","No","833.9577066024","34174.645323506"
"9498","No","No","381.56651989781","49114.89265019"
"9499","No","No","218.58980682915","34512.633470792"
"9500","No","No","1156.9945281261","53450.27358651"
"9501","Yes","Yes","2046.6395149412","17910.634472143"
"9502","No","Yes","1368.3830183394","16449.724938512"
"9503","No","Yes","1302.5163179685","18210.8064208"
"9504","No","No","1175.2891392263","35830.045567112"
"9505","No","Yes","256.3677844281","18200.880447093"
"9506","No","No","908.99879472901","46174.471058145"
"9507","No","Yes","1107.0024129922","30618.620345537"
"9508","No","No","618.46073122613","49385.788026627"
"9509","No","No","932.87299804089","61192.897131667"
"9510","No","No","547.71772741038","50619.361062042"
"9511","Yes","Yes","1726.4796096687","13654.60493816"
"9512","No","No","581.00356944587","52917.729435765"
"9513","No","No","356.61316795134","44473.396491885"
"9514","No","No","644.86307052748","38794.676143414"
"9515","No","Yes","737.08224758286","24637.617488291"
"9516","Yes","No","1666.1138341785","25054.767823929"
"9517","No","Yes","1215.4700141385","20456.438289348"
"9518","No","Yes","1002.7752843856","11604.287749905"
"9519","No","No","363.22933006302","51821.426826381"
"9520","No","No","0","45178.59169199"
"9521","No","No","29.61647649735","26710.009566346"
"9522","No","Yes","1036.1173984241","15067.748240504"
"9523","Yes","No","959.15921337408","59435.234581076"
